trial,T1,T2,error_1q,error_2q,p_phys,S_in,S_out,Delta_S,p_log,log_p_log,duration,qubit_count,gate_count,log_p_phys
653,70.40001973513205,53.836244073144705,0.0016497237336736033,0.005992727015234663,0.005992727015234663,0.0,0.05104986902234424,0.05104986902234424,0.026,-3.649658740960655,3.8,5,8,-5.117208709146809
654,82.38581349294141,34.5127886183158,0.004229288320586719,0.016354047961672013,0.016354047961672013,0.0,0.11371152881266886,0.11371152881266886,0.038,-3.270169119255751,3.8,5,8,-4.11327983052854
655,149.26386448879828,86.07966029849659,0.0022257053559249945,0.04558721404886521,0.04558721404886521,0.0,0.24133721505696304,0.24133721505696304,0.149,-1.903808973036678,3.8,5,8,-3.0881279954446867
656,84.36029866660401,80.75406563152941,0.0005375186701753074,0.0346639440586589,0.0346639440586589,0.0,0.19914592575048745,0.19914592575048745,0.123,-2.0955709236097197,3.8,5,8,-3.3620552083625026
657,99.14611044059373,42.646570997482996,0.003200288205868144,0.03548899749008223,0.03548899749008223,0.0,0.20251974306111498,0.20251974306111498,0.105,-2.2537949288246137,3.8,5,8,-3.3385325603957896
658,50.30335534497351,28.09548112846659,0.0035939256481081613,0.03365288526533212,0.03365288526533212,0.0,0.1949654814053584,0.1949654814053584,0.13,-2.0402208285265546,3.8,5,8,-3.3916564831694695
659,190.80447533284223,71.80098697229938,0.004758786267883557,0.03542448457520554,0.03542448457520554,0.0,0.20225713292919256,0.20225713292919256,0.11,-2.2072749131897207,3.8,5,8,-3.340352043258439
660,75.58146654307708,28.09087401053745,0.0039309369303901845,0.03256331185231988,0.03256331185231988,0.0,0.19040212344148472,0.19040212344148472,0.122,-2.1037342342488805,3.8,5,8,-3.424569027654365
661,53.4540818770119,32.86785604621597,0.004788319095873002,0.02551965613979986,0.025519656139799857,0.0,0.15930184126939784,0.15930184126939784,0.076,-2.577021938695806,3.8,5,8,-3.6683062947420986
662,91.09591537880057,45.18198358326075,0.0011235253476253022,0.019066651372374968,0.019066651372374968,0.0,0.1279258693915347,0.1279258693915347,0.056,-2.8824035882469876,3.8,5,8,-3.959814471412982
663,83.48717580353919,26.629148107121136,0.003861081379737799,0.021408717163290073,0.021408717163290073,0.0,0.1396800348604512,0.1396800348604512,0.078,-2.551046452292545,3.8,5,8,-3.843957095817432
664,156.30454979049557,81.26443474336014,0.0011387708680234245,0.033210320626336304,0.033210320626336304,0.0,0.1931193198791708,0.1931193198791708,0.098,-2.322787800311565,3.8,5,8,-3.4048945891283036
665,96.23033180454769,81.87646735161032,0.0011571293279646253,0.03421284681519217,0.03421284681519217,0.0,0.19728709880020154,0.19728709880020154,0.102,-2.282782465697866,3.8,5,8,-3.3751540675767036
666,116.11096694799912,37.64689941714324,0.0007693444278907458,0.032930348263386554,0.032930348263386554,0.0,0.1919462103570568,0.1919462103570568,0.116,-2.1541650878757723,3.8,5,8,-3.413360606780169
667,139.20344508591396,38.72278675289966,0.0032596797597093372,0.020361414472963663,0.020361414472963663,0.0,0.13447949147707466,0.13447949147707466,0.07,-2.659260036932778,3.8,5,8,-3.894113616581151
668,134.3888799279548,32.95183128517026,0.004462053512917254,0.015083070226813409,0.01508307022681341,0.0,0.10680370546134403,0.10680370546134403,0.053,-2.9374633654300153,3.8,5,8,-4.194182341182635
669,83.25287363087534,26.809621639745473,0.0006464098403742544,0.02627723323290408,0.02627723323290408,0.0,0.16279065378949917,0.16279065378949917,0.084,-2.4769384801388235,3.8,5,8,-3.6390523712389853
670,72.4564161290786,60.81996982303794,0.00017199760440927384,0.019575608384924875,0.019575608384924875,0.0,0.1305188896538408,0.1305188896538408,0.056,-2.8824035882469876,3.8,5,8,-3.933470957898585
671,79.8127474885935,25.56723073353586,0.0007094051551025002,0.02126849107101313,0.02126849107101313,0.0,0.13898875961346774,0.13898875961346774,0.065,-2.7333680090865,3.8,5,8,-3.850528593940765
672,99.01569764576035,43.61238954852233,0.0027015946242192595,0.030161452070378396,0.030161452070378392,0.0,0.18011967387273756,0.18011967387273756,0.107,-2.234926444520231,3.8,5,8,-3.501190591431767
673,50.6926202446762,34.70718721263682,0.004821146280349183,0.026432581726347888,0.02643258172634789,0.0,0.16350148278550244,0.16350148278550244,0.079,-2.5383074265151158,3.8,5,8,-3.633157873473679
674,127.90605258122996,38.52128449414168,0.003892557752948536,0.03887315261192964,0.03887315261192964,0.0,0.21602099547259726,0.21602099547259726,0.137,-1.987774353154012,3.8,5,8,-3.2474514308484452
675,102.99627028668901,96.72948658374825,0.0007151960523370016,0.0018304355795894687,0.0018304355795894687,0.0,0.018905406694058054,0.018905406694058054,0.004,-5.521460917862246,3.8,5,8,-6.303201318817873
676,145.42914492756913,76.541340599605,0.0006890154226908236,0.014013558814971697,0.014013558814971697,0.0,0.10085569791171567,0.10085569791171567,0.049,-3.0159349808715104,3.8,5,8,-4.267729931263928
677,51.23155996887525,30.855618727621913,0.0038883951822014902,0.02638006585791637,0.02638006585791637,0.0,0.1632613584444292,0.1632613584444292,0.096,-2.3434070875143007,3.8,5,8,-3.6351466351867456
678,81.0110822624003,38.70363343230781,0.00010663276600579396,0.01569022585069656,0.01569022585069656,0.0,0.1101246397047348,0.1101246397047348,0.046,-3.079113882493042,3.8,5,8,-4.1547173177776
679,122.5115257920901,96.4858233212898,0.004250598052221108,0.002156153267630927,0.002156153267630927,0.0,0.021734011351762193,0.021734011351762193,0.015,-4.199705077879927,3.8,5,8,-6.139429539579462
680,173.76303527796838,74.04102776798545,0.003923843005497804,0.023441792191175006,0.023441792191175006,0.0,0.1495351068813637,0.1495351068813637,0.081,-2.513306124309698,3.8,5,8,-3.7532348585282644
681,86.81465976840538,36.451241451668366,0.00042190480887639226,0.012183532811191257,0.012183532811191257,0.0,0.09036398276867856,0.09036398276867856,0.04,-3.2188758248682006,3.8,5,8,-4.407670008576901
682,70.3785292237287,41.260333851102004,0.0037624775923238,0.024216681591499385,0.024216681591499385,0.0,0.15321214408840095,0.15321214408840095,0.084,-2.4769384801388235,3.8,5,8,-3.7207135613299718
683,54.17461493069134,52.434760887766394,0.00471934916356115,0.03947428761427201,0.03947428761427201,0.0,0.21836479567080272,0.21836479567080272,0.126,-2.071473372030659,3.8,5,8,-3.23210576550683
684,197.60997906652693,53.18033113926283,0.00481756491624071,0.004704646990220788,0.004704646990220788,0.0,0.041826351481756036,0.041826351481756036,0.019,-3.9633162998156966,3.8,5,8,-5.359204537405537
685,83.01025585763837,32.7647504670055,0.0010595821122579231,0.007899344495741128,0.007899344495741128,0.0,0.06392164649542405,0.06392164649542405,0.024,-3.7297014486341915,3.8,5,8,-4.840975498174438
686,118.49509022485512,73.84866323353287,0.002933662157159767,0.008201172769822275,0.008201172769822275,0.0,0.0658874072722094,0.0658874072722094,0.024,-3.7297014486341915,3.8,5,8,-4.8034781142283824
687,153.92713080775113,60.3702388561038,0.002002011960022278,0.03403238448126709,0.03403238448126709,0.0,0.19654062370138353,0.19654062370138353,0.115,-2.162823150618887,3.8,5,8,-3.3804427229485845
688,71.68831851031591,35.96402894838267,0.004595680631346752,0.015234720777899599,0.015234720777899599,0.0,0.10763686624055577,0.10763686624055577,0.043,-3.146555163288575,3.8,5,8,-4.184178194385566
689,95.92485181852997,82.75124487863108,0.0035678346163108845,0.004047958082070435,0.004047958082070435,0.0,0.036919919647074084,0.036919919647074084,0.019,-3.9633162998156966,3.8,5,8,-5.509542702270343
690,61.32750180092937,25.176537177519936,0.0031915167721229005,0.0229359978451105,0.0229359978451105,0.0,0.14711192148670849,0.14711192148670849,0.077,-2.563949857128453,3.8,5,8,-3.775047644353353
691,60.22981371001568,58.04272039779204,0.0026953326473335374,0.012852771411531572,0.012852771411531572,0.0,0.0942492281708908,0.0942492281708908,0.035,-3.3524072174927233,3.8,5,8,-4.354195816846063
692,100.08370774422383,64.13752844968381,0.0004735721680704659,0.014460486937346709,0.014460486937346709,0.0,0.10335688666984652,0.10335688666984652,0.06,-2.8134107167600364,3.8,5,8,-4.236335388036571
693,153.0423552925478,47.280911076150325,0.0027782279959582446,0.022207984108263995,0.022207984108263995,0.0,0.14359124650538635,0.14359124650538635,0.059,-2.8302178350764176,3.8,5,8,-3.8073034102440944
694,53.137412572025134,28.32803804415653,0.0022831540298352652,0.011250087804988464,0.011250087804988464,0.0,0.08484488417065376,0.08484488417065376,0.041,-3.1941832122778293,3.8,5,8,-4.487379345474302
695,53.58711519539655,47.56522954287278,0.004907843392904168,0.03986400082584023,0.03986400082584023,0.0,0.21987580429460135,0.21987580429460135,0.114,-2.1715568305876416,3.8,5,8,-3.222281597286592
696,163.30509961530632,34.9642935389926,0.004807072180014679,0.01064935951821799,0.010649359518217988,0.0,0.08122760961300513,0.08122760961300513,0.042,-3.170085660698769,3.8,5,8,-4.542255527769594
697,186.97684516373764,99.28437452508355,0.0035874417481556384,0.049076042857799276,0.04907604285779928,0.0,0.2537953517388879,0.2537953517388879,0.167,-1.7897614665653818,3.8,5,8,-3.0143842887591146
698,110.1202323535641,35.82611638336135,0.002241279839761542,0.030084485833560513,0.03008448583356051,0.0,0.17978492365369042,0.17978492365369042,0.094,-2.364460496712133,3.8,5,8,-3.5037456609142166
699,55.33112353453099,40.98894891688734,0.0049077714001352435,0.010315274839402654,0.010315274839402654,0.0,0.07919254816285667,0.07919254816285667,0.036,-3.3242363405260273,3.8,5,8,-4.574129488179598
700,150.02367962293113,88.01355204673652,0.004724137804819082,0.04804664461586691,0.04804664461586691,0.0,0.25016596095995025,0.25016596095995025,0.151,-1.8904754421672127,3.8,5,8,-3.0355829770995215
701,103.01963098321654,96.90317332327386,0.0038108200149587503,0.008921900375611132,0.008921900375611132,0.0,0.07051111723671148,0.07051111723671148,0.022,-3.816712825623821,3.8,5,8,-4.719246308488246
702,96.84840624846389,66.1345287813257,0.0013119675475135083,0.03239014399389548,0.03239014399389548,0.0,0.18967117282587923,0.18967117282587923,0.105,-2.2537949288246137,3.8,5,8,-3.42990110018064
703,125.98054504817004,31.32528385225783,0.0028689180310185057,0.03880971863795178,0.03880971863795178,0.0,0.21577273688487986,0.21577273688487986,0.124,-2.0874737133771,3.8,5,8,-3.2490845833582953
704,99.84702372550936,25.42252973545566,0.00014428849848853166,0.018494437854530598,0.018494437854530598,0.0,0.12498368321898541,0.12498368321898541,0.064,-2.7488721956224653,3.8,5,8,-3.990285248615948
705,180.5487130576102,34.325521857160695,0.003208382075471267,0.01188171766397271,0.01188171766397271,0.0,0.08859253861535138,0.08859253861535138,0.035,-3.3524072174927233,3.8,5,8,-4.4327543909894835
706,78.09705110815676,65.68434503424221,0.0036714210671227395,0.005674564588347321,0.005674564588347321,0.0,0.0488159951073184,0.0488159951073184,0.012,-4.422848629194137,3.8,5,8,-5.171761443078443
707,90.5887650892644,25.956720754341795,0.002456361718354744,0.03345926657335234,0.03345926657335234,0.0,0.19415903319657807,0.19415903319657807,0.104,-2.2633643798407643,3.8,5,8,-3.3974265031690045
708,58.9271847130395,32.02681384392062,0.0020493994649605687,0.04605702020814644,0.04605702020814644,0.0,0.24304120338157387,0.24304120338157387,0.155,-1.8643301620628905,3.8,5,8,-3.0778750803830106
709,198.13860924400637,26.60598273682698,0.003828938825127421,0.01921447925371482,0.01921447925371482,0.0,0.12868131161178978,0.12868131161178978,0.059,-2.8302178350764176,3.8,5,8,-3.952091156362243
710,86.1496220607339,63.56479661827047,0.004600289517512502,0.04759550113062488,0.04759550113062488,0.0,0.24856325517915945,0.24856325517915945,0.16,-1.8325814637483102,3.8,5,8,-3.0450170362740008
711,111.28392207850105,41.015534051111985,0.003958990520708018,0.013299067779852715,0.013299067779852715,0.0,0.0968086130854334,0.0968086130854334,0.049,-3.0159349808715104,3.8,5,8,-4.320061337951367
712,109.28898919956809,41.09847943486495,0.0033174922611685924,0.01277954673178184,0.01277954673178184,0.0,0.09382692803890416,0.09382692803890416,0.042,-3.170085660698769,3.8,5,8,-4.359909297658444
713,65.2109386607264,60.29437619051839,0.0005988380464527309,0.025791937479011654,0.025791937479011654,0.0,0.1605600635329224,0.1605600635329224,0.071,-2.645075401940822,3.8,5,8,-3.6576933367066213
714,67.91045323025149,25.991747609610584,0.0002764922096279893,0.00958586683318554,0.00958586683318554,0.0,0.07468830339411178,0.07468830339411178,0.024,-3.7297014486341915,3.8,5,8,-4.64746547014324
715,166.2714776835407,36.98359791560901,0.004757249935818949,0.029499492356470487,0.02949949235647049,0.0,0.1772295993932803,0.1772295993932803,0.1,-2.3025850929940455,3.8,5,8,-3.5233822240396644
716,91.5878659114255,53.09466712109633,0.0026318220876087118,0.03818003643410894,0.03818003643410894,0.0,0.21329862644635775,0.21329862644635775,0.128,-2.05572501506252,3.8,5,8,-3.2654425064128865
717,73.96897205530534,36.66615993814397,0.004481062082412929,0.04737636914436987,0.04737636914436987,0.0,0.2477820909952542,0.2477820909952542,0.155,-1.8643301620628905,3.8,5,8,-3.0496317158521373
718,172.32314138014067,44.717021068704874,0.00392379096473372,0.024340450931753844,0.024340450931753844,0.0,0.15379557120847864,0.15379557120847864,0.074,-2.6036901857779675,3.8,5,8,-3.715615665228145
719,99.65953200147149,33.17924887452019,0.0029965384859667304,0.010120658989914048,0.010120658989914048,0.0,0.07799908760876562,0.07799908760876562,0.037,-3.2968373663379125,3.8,5,8,-4.593176499662436
720,79.17568769064806,66.99038111279488,0.0011146714651331907,0.004486755973498208,0.004486755973498208,0.0,0.0402152579296424,0.0402152579296424,0.021,-3.863232841258714,3.8,5,8,-5.4066253386916
721,55.01950957840746,52.508652215195305,0.0025839101460129895,0.0210611915190339,0.021061191519033896,0.0,0.1379640067850531,0.1379640067850531,0.076,-2.577021938695806,3.8,5,8,-3.8603231965247087
722,153.87481924740663,79.64478781499162,0.0017277360622664625,0.03498728481621597,0.03498728481621597,0.0,0.20047210661934006,0.20047210661934006,0.115,-2.162823150618887,3.8,5,8,-3.352770574464131
723,145.6237465315875,61.955375789519344,0.000842815866520487,0.043918271092335794,0.043918271092335794,0.0,0.23521519563922944,0.23521519563922944,0.156,-1.8578992717326,3.8,5,8,-3.125424847484283
724,105.56920864970974,36.983274012347145,0.0021836181086447,0.002840983429546462,0.0028409834295464614,0.0,0.027446126130822812,0.027446126130822812,0.013,-4.3428059215206005,3.8,5,8,-5.863605008740098
725,59.69713509790145,48.67735823375589,0.0001000570103012941,0.021411725595632317,0.021411725595632317,0.0,0.1396948487809473,0.1396948487809473,0.061,-2.796881414808826,3.8,5,8,-3.8438165819808923
726,103.16977405614668,26.967035515002348,0.004868082998564431,0.012080141231233927,0.012080141231233929,0.0,0.08975852203445714,0.08975852203445714,0.04,-3.2188758248682006,3.8,5,8,-4.416192395216499
727,76.228238277947,35.08339718801435,0.0012290416443750144,0.0010722172822292594,0.0010722172822292594,0.0,0.011941600214206196,0.011941600214206196,0.007,-4.961845129926823,3.8,5,8,-6.838026548225399
728,137.4292969398399,95.50783531592494,0.001199038068096721,0.0334893123983677,0.0334893123983677,0.0,0.19428430359417104,0.19428430359417104,0.098,-2.322787800311565,3.8,5,8,-3.39652892393748
729,139.84150861874687,81.0481274060183,0.0021708830653666845,0.015843614376381033,0.015843614376381033,0.0,0.1109574778400194,0.1109574778400194,0.056,-2.8824035882469876,3.8,5,8,-4.144988738297943
730,78.49051703772548,56.49698707242562,0.004102219385877617,0.00989908442007353,0.00989908442007353,0.0,0.07663299688227293,0.07663299688227293,0.03,-3.506557897319982,3.8,5,8,-4.615313008939248
731,83.61780144310957,74.28142559133332,0.004052798246504222,0.04925806173536132,0.04925806173536132,0.0,0.2544331547078417,0.2544331547078417,0.129,-2.047942874620465,3.8,5,8,-3.0106822347016973
732,142.25669183971448,43.11884389378174,0.0029941253865737247,0.0333896984581187,0.0333896984581187,0.0,0.19386880474591012,0.19386880474591012,0.104,-2.2633643798407643,3.8,5,8,-3.399507855971255
733,55.7448963682515,38.687378160607366,0.0035756720595157866,0.009198743896051957,0.009198743896051957,0.0,0.07226207670964957,0.07226207670964957,0.024,-3.7297014486341915,3.8,5,8,-4.6886883372864565
734,147.55608686074117,56.15730320273225,0.004765886749918214,0.003078692612137693,0.0030786926121376935,0.0,0.029365843858431967,0.029365843858431967,0.009,-4.710530701645918,3.8,5,8,-5.78325024869101
735,72.22910881126302,47.328129623306275,0.0015531435698090605,0.03600678403949087,0.03600678403949087,0.0,0.2046202088212089,0.2046202088212089,0.113,-2.1803674602697964,3.8,5,8,-3.3240479127382447
736,143.19792277333116,28.817796426551006,0.0026178868746131617,0.02593563722396174,0.02593563722396174,0.0,0.16122214961308604,0.16122214961308604,0.079,-2.5383074265151158,3.8,5,8,-3.6521373014416016
737,83.4255698122588,76.94754941335503,0.004154780967378784,0.035163259713572204,0.035163259713572204,0.0,0.2011917091141741,0.2011917091141741,0.123,-2.0955709236097197,3.8,5,8,-3.3477534996100946
